source_uri,source_label,selected_uri,selected_label,confidence,method,reason
http://my-company.com/s1000d/S1000DBIKE-AAA-D00-0-0-941,Bicycle - Illustrated Parts Data - IPD,http://purl.org/ontology/bikeo#Bike,Bike,0.92,llm_reranking,"Schritt-für-Schritt Analyse:

1. QUELL-KONZEPT: 'Bicycle - Illustrated Parts Data - IPD' ist ein S1000D Data Module für Fahrrad-Ersatzteilkataloge. Der Kontext zeigt, dass dies die oberste Ebene (AAA) der technischen Dokumentation für ein komplettes Fahrrad ist.

2. KANDIDAT 0 (Frame): KEIN MATCH - Frame ist nur eine Komponente des Fahrrads, nicht das gesamte Fahrrad. Hierarchisch ein Teil, nicht das Ganze.

3. KANDIDAT 1 (Bike): BESTER MATCH - 'Bike' repräsentiert das komplette Fahrrad als Entität ('two-wheeled steerable machine'). Die sameAs-Relation zu 'vso:Bicycle' bestätigt die Äquivalenz. Dies entspricht dem Dokumentationsgegenstand des IPD-Moduls.

4. KANDIDAT 2 (CommonPart): KEIN MATCH - Dies ist eine abstrakte Klasse für Fahrradteile ('principal pieces composing a bike'), nicht das Fahrrad selbst. Zu generisch und auf Komponentenebene.

5. KANDIDAT 3 (Problem): KEIN MATCH - Völlig anderer semantischer Bereich (Problembeschreibungen statt physisches Objekt).

6. KANDIDAT 4 (ChainArea): KEIN MATCH - Spezifische Komponente/Bereich des Fahrrads, nicht das Gesamtsystem.

KANDIDAT 1 ist der einzige, der das komplette Fahrrad als Entität repräsentiert, was dem Dokumentationsgegenstand des IPD entspricht."
http://my-company.com/s1000d/S1000DBIKE-AAA-D05-1-0-000,Bicycle - Time limits,,,0.95,llm_rejected,"Schritt-für-Schritt Analyse:

1. QUELL-KONZEPT VERSTEHEN:
   - Label: 'Bicycle - Time limits'
   - Hierarchie: S1000DBIKE > AAA > D05 > 1 > 0 > 000
   - Kontext: Wartungs-/Zeitlimits für Fahrräder (typisch für S1000D Maintenance Planning)
   - Funktionale Bedeutung: Zeitbasierte Wartungsintervalle oder Nutzungsgrenzen

2. KANDIDATEN-ANALYSE:

   KANDIDAT 0 (Alpha Platinum Aluminum):
   - Hierarchie: CommonPart > CommonPartArea > Frame
   - Funktionale Bedeutung: Spezifisches Rahmenmaterial
   - Match-Prüfung: NEIN - Material ≠ Zeitlimit
   - Hierarchie-Ebene: Physische Komponente vs. Wartungskonzept

   KANDIDAT 1 (Advanced-Grade Composite):
   - Hierarchie: CommonPart > CommonPartArea > Frame
   - Funktionale Bedeutung: Rahmenmaterial (Composite)
   - Match-Prüfung: NEIN - Material ≠ Zeitlimit

   KANDIDAT 2 (Aethos FACT 10R Carbon):
   - Hierarchie: CommonPart > CommonPartArea > Frame
   - Funktionale Bedeutung: Spezifischer Rahmentyp
   - Match-Prüfung: NEIN - Physische Komponente ≠ Zeitlimit

   KANDIDAT 3 (Alexrims RXD5C):
   - Hierarchie: CommonPart > CommonPartArea > Wheel
   - Funktionale Bedeutung: Spezifisches Rad-Modell
   - Match-Prüfung: NEIN - Physische Komponente ≠ Zeitlimit

   KANDIDAT 4 (All-New):
   - Hierarchie: CommonPart > CommonPartArea > Frame
   - Funktionale Bedeutung: Deskriptor für Rahmen
   - Match-Prüfung: NEIN - Produktbeschreibung ≠ Zeitlimit

3. VERGLEICHENDE BEWERTUNG:
   - Alle Kandidaten sind physische Komponenten oder Materialbeschreibungen
   - Quell-Konzept ist ein Wartungs-/Planungskonzept (Time limits)
   - Fundamentaler kategorialer Unterschied: Physisches Objekt vs. Zeitbasiertes Konzept
   - Keine funktionale Äquivalenz bei irgendeinem Kandidaten

4. FAZIT:
   - Kein Kandidat repräsentiert Zeitlimits oder Wartungsintervalle
   - Alle Kandidaten sind auf falscher konzeptueller Ebene
   - NULL ist die einzig korrekte Antwort"
http://my-company.com/s1000d/S1000DBIKE-AAA-D05-2-0-000,Bicycle - Scheduled maintenance lists,,,0.95,llm_rejected,"Das Quell-Konzept 'Bicycle - Scheduled maintenance lists' ist ein DOKUMENTTYP/PROZESS für geplante Wartungslisten, während ALLE 5 Kandidaten PHYSISCHE KOMPONENTEN sind (Räder und Rahmen). Funktionale Äquivalenz-Analyse: KANDIDAT 0-4 sind spezifische Produktmodelle (Bontrager Aeolus RSL 37V Rad, Advanced-Grade Composite Rahmen, etc.) - dies sind materielle Fahrradteile. Das Quell-Konzept hingegen repräsentiert eine Wartungsdokumentation/Checkliste. Dies ist ein fundamentaler kategorialer Unterschied: Dokumentation vs. physische Komponente. Keine hierarchische Kompatibilität: Quelle ist auf Dokumentationsebene (AAA > D05 = Wartungslisten), Kandidaten sind auf Komponentenebene (CommonPartArea > Frame/Wheel). Kein Kandidat erfüllt die Anforderung der funktionalen Äquivalenz. Ein Match würde bedeuten, eine Wartungsliste mit einem Fahrradteil gleichzusetzen, was semantisch inkorrekt ist."
http://my-company.com/s1000d/S1000DBIKE-AAA-D05-4-0-000,Bicycle - Scheduled maintenance checks,,,0.95,llm_rejected,"Das Quell-Konzept 'Bicycle - Scheduled maintenance checks' repräsentiert einen WARTUNGSPROZESS oder eine PROZEDUR für das gesamte Fahrrad. Keiner der 5 Kandidaten passt funktional:

KANDIDAT 0 (Bontrager Aeolus RSL 37V): Spezifisches Laufrad-Modell - ist eine KOMPONENTE, kein Wartungsprozess.

KANDIDAT 1 (Advanced-Grade Composite): Rahmen-Material/Typ - ist eine KOMPONENTE, kein Wartungsprozess.

KANDIDAT 2 (Aethos FACT 10R Carbon): Spezifischer Rahmen-Typ - ist eine KOMPONENTE, kein Wartungsprozess.

KANDIDAT 3 (Alexrims RXD5C): Spezifisches Laufrad-Modell - ist eine KOMPONENTE, kein Wartungsprozess.

KANDIDAT 4 (All-New): Rahmen-Bezeichnung - ist eine KOMPONENTE, kein Wartungsprozess.

Alle Kandidaten befinden sich in der Hierarchie 'CommonPart > CommonPartArea' und repräsentieren physische Fahrradkomponenten (Räder, Rahmen). Das Quell-Konzept ist jedoch eine WARTUNGSAKTIVITÄT/PROZEDUR, die auf das gesamte Fahrrad angewendet wird. Dies ist ein fundamentaler kategorialer Unterschied: Prozess vs. Physisches Objekt. Es gibt keine funktionale Äquivalenz."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA0-0-0-041,Wheel - Description of how it is made,http://purl.org/ontology/bikeo#Wheel,Wheel,0.95,llm_reranking,"SCHRITT-FÜR-SCHRITT ANALYSE:

1. QUELL-KONZEPT VERSTEHEN:
- Label: 'Wheel - Description of how it is made'
- Beschreibt die GESAMTE Radstruktur als komplexe Baugruppe
- Listet Komponenten: tire, tube, spokes, spoke nipples, valve, hub
- Betont: Einzelteile schwach, aber zusammen stark → beschreibt das KOMPLETTE RAD
- Hierarchie: Unter '041' (vermutlich Rad-Sektion)

2. KANDIDATEN-ANALYSE:

KANDIDAT 0 (Wheel):
✓ Label: 'Wheel' - exakte funktionale Übereinstimmung
✓ Beschreibung: 'the set of pieces, like the tire and the air chamber, that form the wheel'
✓ Repräsentiert die GESAMTE Radbaugruppe (nicht nur ein Teil)
✓ Hierarchie: CommonPart > CommonPartArea > Wheel (eigenständiges Konzept)
✓ Funktionale Äquivalenz: JA - beide beschreiben das komplette Rad als Baugruppe

KANDIDAT 1 (Spokes):
✗ Nur EINE Komponente des Rades (in Quelle erwähnt als Teil)
✗ Hierarchie: CommonPart > Spokes (Einzelteil, nicht Baugruppe)
✗ Funktionale Äquivalenz: NEIN - Teil ≠ Ganzes

KANDIDAT 2 (Hub):
✗ Nur EINE Komponente (Kern des Rades)
✗ In Quelle als Teil der Wheel-Assembly aufgelistet
✗ Funktionale Äquivalenz: NEIN - Teil ≠ Ganzes

KANDIDAT 3 (Tire):
✗ Nur EINE Komponente des Rades
✗ In Quelle als Teil der Wheel-Assembly aufgelistet
✗ Funktionale Äquivalenz: NEIN - Teil ≠ Ganzes

KANDIDAT 4 (Rim):
✗ Nur EINE Komponente (Felge)
✗ Nicht einmal in der Quell-Komponentenliste erwähnt
✗ Funktionale Äquivalenz: NEIN - Teil ≠ Ganzes

3. VERGLEICHENDE BEWERTUNG:
- Kandidaten 1-4 sind alle TEILE des Rades → keine Matches
- Nur Kandidat 0 repräsentiert das KOMPLETTE RAD als Baugruppe
- Quelle beschreibt explizit 'the complete wheel' → passt zu Kandidat 0
- Kandidat 0's Beschreibung 'set of pieces...that form the wheel' entspricht genau der Quell-Beschreibung

4. FAZIT:
Kandidat 0 ist der einzige funktional äquivalente Match - beide repräsentieren das komplette Rad als Baugruppe von Komponenten."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA0-1-0-921,Inner tube - Remove and install a new item,,,0.95,llm_rejected,"Schritt-für-Schritt Analyse:

1. QUELL-KONZEPT: 'Inner tube - Remove and install a new item' ist eine PROZEDUR/AUFGABE zum Entfernen und Installieren eines Schlauchs (inner tube). Der Kontext beschreibt eine Wartungsanweisung mit Vorsichtsmaßnahmen.

2. KANDIDAT 0 (Wheel): Repräsentiert das gesamte Rad-System. Ein Schlauch ist ein TEIL des Rades, nicht das Rad selbst. Hierarchisch: Wheel ist übergeordnet. KEINE funktionale Äquivalenz.

3. KANDIDAT 1 (Spokes): Speichen verbinden Felge und Nabe. Völlig andere Komponente als ein Schlauch. KEINE funktionale Äquivalenz.

4. KANDIDAT 2 (Hub): Die Radnabe ist das Zentrum des Rades mit Lagern. Komplett unterschiedliche Komponente vom Schlauch. KEINE funktionale Äquivalenz.

5. KANDIDAT 3 (Rim): Die Felge ist der äußere Ring, an dem der Reifen befestigt wird. Zwar Teil des Rad-Systems, aber nicht der Schlauch selbst. KEINE funktionale Äquivalenz.

6. KANDIDAT 4 (Alexrims RXD5C): Spezifisches Felgenmodell. Noch spezifischer als Kandidat 3, aber ebenfalls nicht der Schlauch. KEINE funktionale Äquivalenz.

KRITISCHE FESTSTELLUNG: Keiner der Kandidaten repräsentiert einen 'Inner tube' (Schlauch/Luftkammer). Alle Kandidaten sind andere Rad-Komponenten (Wheel, Spokes, Hub, Rim) oder eine Wartungsprozedur fehlt komplett. Die Quelle beschreibt zudem eine PROZEDUR, während alle Kandidaten KOMPONENTEN sind.

Fazit: NULL - Kein passender Match vorhanden."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA0-1-0-215,Tire - Fill with air,http://purl.org/ontology/bikeo#Tire,Tire,0.88,llm_reranking,"Schritt-für-Schritt Analyse:

1. QUELL-KONZEPT: 'Tire - Fill with air' ist eine Prozedur zum Befüllen eines Reifens mit Luft. Der Kontext beschreibt den Vorgang des Aufpumpens eines entleerten Reifens am Fahrrad.

2. KANDIDAT 0 (Tire): Repräsentiert das physische Bauteil 'Reifen' selbst. Dies ist das Objekt, auf das sich die Prozedur bezieht. Hierarchie: CommonPart > Tire. Funktional: Der Reifen ist die Entität, die mit Luft befüllt wird.

3. KANDIDAT 1 (Wheel): Repräsentiert das gesamte Rad-System inklusive Reifen und Luftkammer. Dies ist eine übergeordnete Baugruppe. Hierarchie: CommonPart > CommonPartArea > Wheel. Funktional: Zu breit gefasst - das Rad als Ganzes wird nicht befüllt, nur der Reifen.

4. KANDIDAT 2 (RearDerailleur): Schaltwerk - komplett unrelated zur Reifenbefüllung. Keine funktionale Verbindung.

5. KANDIDAT 3 (Spokes): Speichen - Teil des Rads, aber nicht das Objekt der Befüllungsprozedur. Keine funktionale Äquivalenz.

6. KANDIDAT 4 (Hub): Radnabe - Kernkomponente des Rads, aber nicht das zu befüllende Element.

ENTSCHEIDUNG: Kandidat 0 (Tire) ist der beste Match. Die Quell-Prozedur 'Tire - Fill with air' referenziert das Bauteil 'Tire' als Objekt der Handlung. In S1000D werden Prozeduren oft mit dem betroffenen Bauteil verknüpft. Der Kandidat 0 repräsentiert genau dieses Bauteil auf der korrekten hierarchischen Ebene (CommonPart). Die anderen Kandidaten sind entweder zu breit (Wheel), zu spezifisch (Hub, Spokes) oder irrelevant (RearDerailleur)."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA0-1-0-362,Tire - Check pressure,,,0.95,llm_rejected,"Schritt-für-Schritt Analyse:

1. QUELL-KONZEPT: 'Tire - Check pressure' ist eine WARTUNGSAKTIVITÄT (Prozess), die das Überprüfen des Reifendrucks beschreibt. Es ist KEINE physische Komponente, sondern eine Prozedur/Task.

2. KANDIDAT 0 (Tire): Repräsentiert die physische KOMPONENTE 'Reifen'. Dies ist das OBJEKT der Wartung, nicht die Wartungsaktivität selbst. Funktional NICHT äquivalent - Komponente ≠ Prozess.

3. KANDIDAT 1 (Wheel): Repräsentiert das komplette Rad-System. Hierarchisch übergeordnet zum Reifen und noch weiter entfernt von der Wartungsaktivität. KEIN Match.

4. KANDIDAT 2 & 3 (Bontrager/Giant Wheelsets): Spezifische Rad-Produkte. Noch spezifischer und weiter entfernt vom Quell-Konzept. KEIN Match.

5. KANDIDAT 4 (RearDerailleur): Völlig andere Komponente (Schaltwerk). Keine Beziehung zu Reifen oder Druckprüfung. KEIN Match.

KERNPROBLEM: Das Quell-Konzept ist eine PROZEDUR/TASK ('Check pressure'), während alle Kandidaten PHYSISCHE KOMPONENTEN sind. Die Ziel-Ontologie scheint keine Wartungsprozesse zu modellieren, nur Komponenten. Es gibt keine funktionale Äquivalenz zwischen einer Wartungsaktivität und einer physischen Komponente.

FAZIT: NULL - Keiner der Kandidaten repräsentiert eine Wartungsaktivität oder Prozedur."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA0-1-0-400,Front wheel - Fault reports and isolation procedures,,,0.95,llm_rejected,"SCHRITT-FÜR-SCHRITT ANALYSE:

1. QUELL-KONZEPT VERSTEHEN:
- Label: 'Front wheel - Fault reports and isolation procedures'
- Dies ist ein PROZEDURALES DOKUMENT über Fehlerdiagnose
- Hierarchie: S1000DBIKE > AAA > DA0 > 1 > 0 > 400
- Kontext: Technische Dokumentation für Wartung/Troubleshooting
- NICHT die physische Komponente selbst, sondern DOKUMENTATION darüber

2. KANDIDATEN-ANALYSE:

KANDIDAT 0 (Wheel):
- Repräsentiert die PHYSISCHE Komponente 'Rad'
- Hierarchie: CommonPart > CommonPartArea > Wheel
- NICHT funktional äquivalent: Physisches Teil ≠ Wartungsdokumentation
- Keine Prozedur-Semantik

KANDIDAT 1 (Bontrager Aeolus Pro 3V):
- Spezifisches Rad-MODELL
- Noch spezifischer als Kandidat 0
- NICHT funktional äquivalent: Produktmodell ≠ Fehlerisolierungsprozedur

KANDIDAT 2 (Spokes):
- TEIL-Komponente eines Rades
- Hierarchisch UNTER Rad-Ebene
- NICHT funktional äquivalent: Speichen ≠ Vorderrad-Fehlerdiagnose

KANDIDAT 3 (Hub):
- TEIL-Komponente eines Rades (Nabe)
- Hierarchisch UNTER Rad-Ebene
- NICHT funktional äquivalent: Nabe ≠ Vorderrad-Wartungsprozedur

KANDIDAT 4 (Rim):
- TEIL-Komponente eines Rades (Felge)
- Hierarchisch UNTER Rad-Ebene
- NICHT funktional äquivalent: Felge ≠ Fehlerberichtsprozedur

3. KERNPROBLEM:
- Quelle: DOKUMENTATIONSTYP (Prozedur/Anleitung)
- Alle Kandidaten: PHYSISCHE KOMPONENTEN
- Semantischer Mismatch: Dokumentation vs. Hardware
- Keine Kandidaten repräsentieren Prozeduren, Anleitungen oder Dokumentation

4. FAZIT:
KEINER der Kandidaten ist funktional äquivalent. Die Ziel-Ontologie scheint keine Konzepte für technische Dokumentationstypen zu enthalten, nur physische Teile."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA0-1-0-921,Inner tube - Remove and install a new item,http://purl.org/ontology/bikeo#Tire,Tire,0.92,llm_reranking,"KANDIDAT 0 (Tire) ist der beste Match. Analyse: Das Quell-Konzept beschreibt eine Wartungsprozedur 'Tire - Remove and install a new item', die sich explizit auf den Reifen (Tire) bezieht. Der Prozedurtext bestätigt dies: 'remove the old tire from the wheel' und 'attach the new [tire] to the wheel'. KANDIDAT 0 repräsentiert exakt die Entität 'Tire' mit der Definition 'a tire that fits on the wheel of a bicycle'. Funktionale Äquivalenz: Beide beziehen sich auf denselben physischen Gegenstand - den Fahrradreifen. KANDIDAT 1 (Wheel) ist das übergeordnete System, nicht der Reifen selbst. KANDIDAT 2 (Spokes) ist eine separate Komponente des Rads. KANDIDAT 3 (RearDerailleur) ist völlig unrelated. KANDIDAT 4 (Hub) ist ebenfalls eine separate Radkomponente. Obwohl das Quell-Konzept eine Prozedur ist und der Kandidat eine Komponente, ist die funktionale Äquivalenz gegeben, da die Prozedur sich eindeutig auf die Tire-Komponente bezieht."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA0-2-0-412,Rear wheel - Detected fault,,,0.95,llm_rejected,"Das Quell-Konzept 'Rear wheel - Detected fault' repräsentiert einen FEHLERZUSTAND oder eine DIAGNOSE-MELDUNG bezüglich des Hinterrads, nicht das physische Rad selbst. Analyse der Kandidaten: KANDIDAT 1 ('Wheel') ist das generische Rad-Konzept und repräsentiert die physische Komponente, nicht einen Fehlerzustand. KANDIDATEN 0, 2, 3, 4 sind spezifische Rad-Modelle (Bontrager Aeolus, Giant P-R2, etc.) - ebenfalls physische Komponenten. KEINER der Kandidaten repräsentiert einen Fehler, eine Diagnose oder einen Zustand. Die Quelle gehört konzeptionell in eine Fehler-/Diagnose-Hierarchie, während alle Kandidaten in einer Komponenten-Hierarchie sind. Dies ist ein fundamentaler semantischer Unterschied: Fehlermeldung vs. physisches Objekt. Zusätzlich: Die Quelle spezifiziert 'Rear wheel' (Hinterrad), während Kandidat 1 nur 'Wheel' (allgemein) ist - aber selbst wenn es 'Rear Wheel' wäre, würde es nicht matchen, da es um unterschiedliche Konzepttypen geht."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA0-2-0-520,Rear wheel - Remove procedures,,,0.95,llm_rejected,"ANALYSE: Das Quell-Konzept 'Rear wheel - Remove procedures' ist eine PROZEDUR/ANLEITUNG zum Entfernen des Hinterrads, KEIN physisches Bauteil. Alle 5 Kandidaten repräsentieren physische KOMPONENTEN:

KANDIDAT 0 (Wheel): Physisches Bauteil 'Rad' - KEINE Prozedur
KANDIDAT 1 (Spokes): Physisches Bauteil 'Speichen' - KEINE Prozedur
KANDIDAT 2 (Tire): Physisches Bauteil 'Reifen' - KEINE Prozedur
KANDIDAT 3 (Bontrager Aeolus RSL 37V): Spezifisches Rad-Modell - KEINE Prozedur
KANDIDAT 4 (Bontrager Aeolus Pro 3V): Spezifisches Rad-Modell - KEINE Prozedur

KRITISCHER UNTERSCHIED: Quelle = Wartungsprozedur (WIE man etwas tut), Kandidaten = Physische Objekte (WAS existiert). Dies ist eine fundamentale ontologische Inkompatibilität. Die Ziel-Ontologie scheint keine Prozedur-Konzepte zu enthalten, nur Komponenten-Konzepte. Funktionale Äquivalenz ist nicht gegeben."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA1-0-0-041,Brake system - Description of how it is made,,,0.95,llm_rejected,"KEINE funktionale Äquivalenz gefunden. ANALYSE: Das Quell-Konzept 'Brake system - Description of how it is made' ist eine BESCHREIBUNG/DOKUMENTATION über Bremssysteme im Allgemeinen (Hierarchie: S1000DBIKE > AAA > DA1 > 0 > 0 > 041). Der Kontext zeigt, dass es um eine allgemeine Einführung zu Bremssystemen geht ('nine different types of brake systems'). ALLE 5 Kandidaten sind jedoch SPEZIFISCHE PHYSISCHE BREMSKOMPONENTEN (konkrete Produkte/Modelle): Kandidat 0-3 sind spezifische Markenprodukte (Tektro, Campagnolo), Kandidat 4 ist ein spezifischer Bremstyp. HIERARCHIE-KONFLIKT: Quelle ist auf Dokumentationsebene (DA1 = Descriptive Data Module), Kandidaten sind auf Komponentenebene (CommonPart > Brakes). FUNKTIONALE UNTERSCHEIDUNG: Quelle = Dokumentation/Beschreibung ÜBER Bremssysteme; Kandidaten = konkrete Bremskomponenten SELBST. Dies ist wie der Unterschied zwischen einem Handbuchkapitel 'Wie Bremsen funktionieren' und einer tatsächlichen Bremsscheibe. KEINE der Kandidaten repräsentiert eine allgemeine Bremssystem-Beschreibung oder Dokumentation."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA1-0-0-341,Brake system - Manual test,,,0.95,llm_rejected,"Das Quell-Konzept 'Brake system - Manual test' ist eine TESTPROZEDUR/PRÜFANWEISUNG, nicht eine physische Komponente. Es beschreibt einen manuellen Test des Bremssystems (Fahrrad schieben, Bremsen betätigen, Blockieren prüfen). KEINER der Kandidaten repräsentiert eine Testprozedur: Kandidat 0-1, 3-4 sind spezifische Bremsmodelle (Promax Render R, Decoder R, TRP Spyre, Tektro C550) - physische Produkte, keine Tests. Kandidat 2 'Brakes' ist die allgemeine Bremsen-Kategorie - ebenfalls eine Komponente, kein Testverfahren. Funktionale Äquivalenz fehlt komplett: Quelle = Prozess/Aktivität (Testing), Kandidaten = Objekte/Komponenten (Hardware). Dies ist ein fundamentaler kategorialer Unterschied. Die hierarchische Einordnung unter 'DA1 > 0 > 0 > 341' in S1000D deutet auf eine Prozedur-Nummer hin, während alle Kandidaten unter 'CommonPart > Brakes' physische Teile sind. Ein Match würde Äpfel mit Birnen vergleichen."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA1-1-0-251,Brake pads - Clean with rubbing alcohol,,,0.0,llm_rejected,"Funktionale Äquivalenz nicht gegeben. QUELLE: 'Brake pads - Clean with rubbing alcohol' ist eine WARTUNGSPROZEDUR/TASK für Bremsbeläge, keine physische Komponente. KANDIDATEN 0-4: Alle sind spezifische BREMSSYSTEME (komplette Bremsen verschiedener Hersteller: Tektro, Promax, Campagnolo). Hierarchische Analyse: Quelle ist eine Prozedur-Beschreibung (S1000D Task-Struktur), Kandidaten sind unter 'CommonPart > Brakes' kategorisiert als physische Teile. Kein Kandidat repräsentiert 'Bremsbeläge' als Komponente oder die Reinigungsprozedur. Die Kandidaten sind vollständige Bremssysteme (Felgenbremsen, mechanische/hydraulische Scheibenbremsen), nicht die Bremsbeläge selbst. Kategoriefehler: Prozedur vs. Komponente, Teil vs. System. Confidence für jeden Kandidaten <15%."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA2-0-0-041,Steering - Description of how it is made,,,0.95,llm_rejected,"Schritt-für-Schritt Analyse:

1. QUELL-KONZEPT: 'Steering - Description of how it is made' beschreibt das Lenksystem eines Fahrrads, bestehend aus Lenker (handlebar), Steuersatz (headset) und Vorbau (stem). Dies ist ein funktionales System zur Richtungssteuerung.

2. KANDIDAT 0 (FrontDerailleur): Vorderer Umwerfer für Kettenschaltung - KEINE funktionale Äquivalenz. Schaltung ≠ Lenkung.

3. KANDIDAT 1 (Frame): Rahmen als Hauptkomponente - KEINE funktionale Äquivalenz. Der Rahmen ist die strukturelle Basis, nicht das Lenksystem. Obwohl der Rahmen den Steuersatz aufnimmt, ist er nicht das Lenksystem selbst.

4. KANDIDAT 2 (ChainStay): Kettenstrebe des Rahmens - KEINE funktionale Äquivalenz. Teil des hinteren Rahmendreiecks, keine Verbindung zur Lenkung.

5. KANDIDAT 3 (RearDerailleur): Hinterer Umwerfer - KEINE funktionale Äquivalenz. Schaltung ≠ Lenkung.

6. KANDIDAT 4 (ChainArea): Kettenbereich - KEINE funktionale Äquivalenz. Bezieht sich auf Antriebskomponenten, nicht auf Lenkung.

FAZIT: Keiner der Kandidaten repräsentiert das Lenksystem (Steering System). Alle Kandidaten beziehen sich auf andere Fahrradkomponenten (Schaltung, Rahmen, Antrieb). Es fehlt ein Konzept wie 'SteeringSystem' oder 'Handlebar' in der Kandidatenliste. NULL ist die korrekte Antwort."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA2-1-0-520,Stem - Remove procedures,,,0.95,llm_rejected,"Schritt-für-Schritt Analyse:

1. QUELL-KONZEPT: 'Stem - Remove procedures' ist eine PROZEDUR zum Entfernen des Vorbaus (Stem) - ein Wartungs-/Demontageprozess, kein physisches Bauteil.

2. KANDIDAT 0 (RearDerailleur): Physisches Bauteil (hintere Schaltung) - KEINE funktionale Äquivalenz. Dies ist ein Antriebskomponente, keine Prozedur und kein Lenker-bezogenes Teil.

3. KANDIDAT 1 (ChainArea): Struktureller Bereich des Fahrrads (Kettenbereich) - KEINE funktionale Äquivalenz. Dies ist ein Bereich/Zone, keine Prozedur und nicht Lenker-bezogen.

4. KANDIDAT 2 (FrontDerailleur): Physisches Bauteil (vordere Schaltung) - KEINE funktionale Äquivalenz. Wieder ein Antriebskomponente, keine Prozedur.

5. KANDIDAT 3 (Shimano Ultegra FC-R8000 Chainring): Spezifisches Kettenblatt - KEINE funktionale Äquivalenz. Antriebskomponente, keine Prozedur.

6. KANDIDAT 4 (ChainStay): Rahmenrohr (Kettenstrebe) - KEINE funktionale Äquivalenz. Strukturelles Rahmenelement, keine Prozedur.

KERNPROBLEM: Das Quell-Konzept ist eine PROZEDUR (Remove procedures), während ALLE Kandidaten physische BAUTEILE oder BEREICHE sind. Keiner der Kandidaten repräsentiert eine Wartungsprozedur oder hat Bezug zum Stem/Vorbau (Lenkerkomponente). Die Kandidaten sind alle aus dem Antriebs-/Kettenbereich, während die Quelle aus dem Lenker-/Steuersatz-Bereich stammt.

Fazit: NULL - Keine funktionale Äquivalenz vorhanden."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA2-1-0-720,Stem - Install procedures,,,0.95,llm_rejected,"Analyse der Kandidaten: Das Quell-Konzept 'Stem - Install procedures' beschreibt Installationsanweisungen für den Vorbau (Stem), der die Lenkstange mit der Gabelschaftklemmung verbindet. KANDIDAT 0 (FrontDerailleur): Umwerfer für vordere Kettenblätter - funktional völlig unterschiedlich, keine Äquivalenz. KANDIDAT 1 (ChainStay): Kettenstrebe des Rahmens - strukturelles Rahmenteil, nicht der Vorbau. KANDIDAT 2 (RearDerailleur): Hinterer Umwerfer - Schaltkomponente, keine Beziehung zum Vorbau. KANDIDAT 3 (Frame): Rahmen als Hauptkomponente - zu allgemein und hierarchisch übergeordnet, der Stem ist keine Frame-Komponente sondern Teil der Lenker-/Gabeleinheit. KANDIDAT 4 (Shimano Ultegra FC-R8000 Chainring): Kettenblatt - Antriebskomponente, keine Verbindung zum Vorbau. Keiner der Kandidaten repräsentiert den Vorbau (Stem) oder dessen Installationsprozeduren. Der Stem fehlt komplett in der Ziel-Ontologie. Alle Kandidaten sind funktional unterschiedliche Fahrradkomponenten ohne hierarchische oder funktionale Äquivalenz zum Quell-Konzept."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA2-2-0-520,Handlebar - Remove procedures,,,0.95,llm_rejected,"Das Quell-Konzept 'Handlebar - Remove procedures' ist eine PROZEDUR/ANLEITUNG zum Entfernen von Lenkergriffen, KEIN physisches Bauteil. Analyse der Kandidaten: KANDIDAT 0 (RearDerailleur): Hintere Schaltung - völlig anderes Bauteil, keine Beziehung zum Lenker. KANDIDAT 1 (ChainStay): Rahmenrohr parallel zur Kette - keine Beziehung zum Lenker. KANDIDAT 2 (FrontDerailleur): Vordere Schaltung - keine Beziehung zum Lenker. KANDIDAT 3 (Crank): Kurbel/Tretkurbel - keine Beziehung zum Lenker. KANDIDAT 4 (HandlebarGrip): Dies ist das physische Bauteil 'Lenkergriff', aber die Quelle beschreibt die ENTFERNUNGSPROZEDUR ('Remove procedures'), nicht das Bauteil selbst. Die Quelle ist eine Prozessbeschreibung (erkennbar an 'Do not ride...', 'Put a screwdriver...', 'Loosen the clamp screw...'), während alle Kandidaten physische Komponenten sind. Dies ist ein kategorialer Unterschied: Prozedur vs. Komponente. Kein funktional äquivalenter Match vorhanden."
