source_uri,source_label,selected_uri,selected_label,confidence,method,reason
http://my-company.com/s1000d/S1000DBIKE-AAA-D00-0-0-941,Bicycle - Illustrated Parts Data - IPD,http://purl.org/ontology/bikeo#Bike,Bike,0.92,llm_reranking,"KANDIDAT 0 'Bike' ist der einzige funktional äquivalente Match. Analyse: (1) QUELLE: 'Bicycle - Illustrated Parts Data - IPD' ist ein S1000D Data Module für das gesamte Fahrrad-Produkt, nicht für eine Komponente. Der Kontext zeigt es als Top-Level-Entität (AAA > D00 > 0 > 0 > 941). (2) KANDIDAT 0: 'Bike' repräsentiert das komplette Fahrrad als Produkt ('two-wheeled steerable machine'), mit explizitem sameAs:vso:Bicycle. Dies ist funktional identisch mit dem Quell-Konzept. (3) KANDIDAT 1-3: Frame, ChainArea, CommonPart sind alle KOMPONENTEN/TEILE eines Fahrrads (hierarchisch unter CommonPart > CommonPartArea), nicht das Gesamtprodukt. Dies sind Parent-Child-Beziehungen, keine Äquivalenzen. (4) KANDIDAT 4: Problem ist semantisch völlig unterschiedlich (Problemklasse vs. Produktklasse). (5) Hierarchische Kompatibilität: KANDIDAT 0 ist auf gleicher Ebene (Gesamtprodukt), während 1-3 Subkomponenten sind. Die IPD-Bezeichnung im Quell-Label bestätigt, dass es um das Gesamtprodukt geht, nicht um Einzelteile."
http://my-company.com/s1000d/S1000DBIKE-AAA-D05-1-0-000,Bicycle - Time limits,,,0.95,llm_rejected,"Das Quell-Konzept 'Bicycle - Time limits' repräsentiert zeitliche Beschränkungen oder Wartungsintervalle für Fahrräder (erkennbar am Kontext 'Time limits' in der S1000D-Struktur). Keiner der 5 Kandidaten passt funktional:

KANDIDAT 0: 'Alpha Platinum Aluminum' - Ein spezifischer Rahmentyp/Material, keine zeitliche Beschränkung
KANDIDAT 1: 'DT Swiss ERC 1400 Spline db SH11' - Ein spezifisches Laufrad-Modell, keine zeitliche Beschränkung
KANDIDAT 2: 'CUBE RA 1.9 Aero Disc' - Ein spezifisches Laufrad-Modell, keine zeitliche Beschränkung
KANDIDAT 3: 'AXIS Elite Disc' - Ein spezifisches Laufrad-Modell, keine zeitliche Beschränkung
KANDIDAT 4: 'ALUXX SL Aluminum' - Ein spezifischer Rahmentyp/Material, keine zeitliche Beschränkung

Alle Kandidaten sind physische Komponenten (Rahmen oder Laufräder), während das Quell-Konzept ein administratives/wartungsbezogenes Konzept für zeitliche Limits darstellt. Es gibt keine funktionale Äquivalenz zwischen einem Wartungsintervall-Konzept und physischen Fahrradteilen. Die hierarchischen Pfade bestätigen dies: Quelle ist in einem administrativen Kontext (AAA-Code in S1000D), Kandidaten sind in 'CommonPartArea' (physische Teile)."
http://my-company.com/s1000d/S1000DBIKE-AAA-D05-2-0-000,Bicycle - Scheduled maintenance lists,,,0.95,llm_rejected,"Analyse der Kandidaten: Das Quell-Konzept 'Bicycle - Scheduled maintenance lists' ist ein DOKUMENTTYP für Wartungspläne (erkennbar am S1000D-Kontext mit DMC-Struktur). ALLE 5 Kandidaten sind jedoch PHYSISCHE KOMPONENTEN (Räder und Rahmen): Kandidat 0-3 sind spezifische Laufrad-Modelle (Bontrager Aeolus, DT Swiss ERC/CR, CUBE RA), Kandidat 4 ist ein Rahmenmodell (Canyon Endurace). Es gibt eine fundamentale Kategorie-Inkompatibilität: Wartungsdokumentation vs. physische Fahrradteile. Keiner der Kandidaten repräsentiert Wartungslisten, Wartungspläne oder Dokumentationskonzepte. Die niedrigen Aggregierten Scores (0.008-0.010) bestätigen die fehlende semantische Übereinstimmung. Ein Match würde eine falsche Gleichsetzung von Dokumentation mit Hardware bedeuten."
http://my-company.com/s1000d/S1000DBIKE-AAA-D05-4-0-000,Bicycle - Scheduled maintenance checks,,,0.95,llm_rejected,"Funktionale Äquivalenz nicht gegeben. ANALYSE: Das Quell-Konzept 'Bicycle - Scheduled maintenance checks' repräsentiert einen WARTUNGSPROZESS/VERFAHREN (Scheduled maintenance checks) für das gesamte Fahrrad. ALLE 5 Kandidaten sind jedoch PHYSISCHE KOMPONENTEN: Kandidaten 0-3 sind spezifische Laufrad-Modelle (Bontrager Aeolus, DT Swiss ERC/CR, CUBE RA), Kandidat 4 ist ein Rahmen-Modell (Canyon Endurace). KRITISCHE UNTERSCHIEDE: (1) Konzepttyp: Prozess/Verfahren vs. physische Teile - keine funktionale Äquivalenz. (2) Hierarchie: Quelle ist auf Gesamtfahrrad-Ebene (Bicycle), Kandidaten sind spezifische Komponenten (Wheel/Frame). (3) Zweck: Wartungsanleitung vs. Produktspezifikationen. Ein Match würde bedeuten, dass ein Laufrad-Modell gleichbedeutend mit einem Wartungsverfahren ist, was semantisch inkorrekt ist. KEINE der Kandidaten repräsentiert Wartungsprozesse oder -verfahren."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA0-0-0-041,Wheel - Description of how it is made,http://purl.org/ontology/bikeo#Wheel,Wheel,0.92,llm_reranking,"KANDIDAT 0 ist der beste Match. Analyse:

1. FUNKTIONALE ÄQUIVALENZ:
- Quelle beschreibt 'Wheel' als komplette Struktur/Assembly aus Komponenten (tire, tube, spokes, nipples, valve, hub)
- Kandidat 0: 'Wheel' definiert als 'set of pieces, like the tire and the air chamber, that form the wheel' - exakt die gleiche Konzeption als Gesamtstruktur
- Dies ist funktional äquivalent: beide beschreiben das Rad als zusammengesetzte Einheit

2. HIERARCHISCHE KOMPATIBILITÄT:
- Quelle: Auf Datenmodul-Ebene (041) innerhalb der S1000D-Struktur
- Kandidat 0: 'CommonPart > CommonPartArea > Wheel' - repräsentiert das komplette Rad als Bereich/Assembly
- Hierarchisch konsistent als Gesamtkomponente

3. AUSSCHLUSS ANDERER KANDIDATEN:
- Kandidat 1 (Hub): Nur TEIL des Rads, nicht das Gesamtrad - explizit in Quelle als Komponente genannt
- Kandidat 2 (Spokes): Nur TEIL des Rads - explizit in Quelle als Komponente genannt
- Kandidat 3 (Rim): Nur TEIL des Rads - nicht in Quelle erwähnt, aber impliziert
- Kandidat 4 (Tire): Nur TEIL des Rads - explizit in Quelle als Komponente genannt

4. BESTÄTIGUNG:
- Quelle betont: 'individual components are not very strong. But, when they are installed together, the components make the complete wheel'
- Kandidat 0 beschreibt genau diese Assembly-Natur ('set of pieces that form the wheel')
- Beide fokussieren auf das KOMPLETTE Rad, nicht auf Einzelteile"
http://my-company.com/s1000d/S1000DBIKE-AAA-DA0-1-0-921,Inner tube - Remove and install a new item,,,0.95,llm_rejected,"Schritt-für-Schritt Analyse:

1. QUELL-KONZEPT: 'Inner tube - Remove and install a new item' ist eine WARTUNGSPROZEDUR für den Schlauch (inner tube) eines Fahrradreifens. Der Kontext beschreibt explizit das Entfernen und Installieren eines neuen Schlauchs.

2. KANDIDAT 0 (Tire): Repräsentiert den REIFEN selbst, nicht den Schlauch. Ein Reifen ist die äußere Gummihülle, während der Schlauch (inner tube) die innere Luftkammer ist. KEINE funktionale Äquivalenz - verschiedene Komponenten.

3. KANDIDAT 1 (Bontrager Aeolus RSL 37V): Spezifisches LAUFRAD-MODELL. Dies ist ein komplettes Rad-System, nicht der Schlauch oder eine Wartungsprozedur. Hierarchisch: CommonPart > CommonPartArea > Wheel - viel zu hoch in der Hierarchie.

4. KANDIDAT 2 (Wheel): Repräsentiert das gesamte RAD-SYSTEM ('set of pieces, like the tire and the air chamber'). Obwohl 'air chamber' (Luftkammer = Schlauch) erwähnt wird, ist dies das GESAMTSYSTEM, nicht die spezifische Komponente oder Prozedur. KEINE funktionale Äquivalenz.

5. KANDIDAT 3 (Bontrager Aeolus RSL 37): Weiteres spezifisches LAUFRAD-MODELL. Gleiche Problematik wie Kandidat 1.

6. KANDIDAT 4 (CUBE RA 1.9 Aero Disc): Weiteres spezifisches LAUFRAD-MODELL. Gleiche Problematik.

FAZIT: Das Quell-Konzept ist eine WARTUNGSPROZEDUR für einen SCHLAUCH (inner tube). Keiner der Kandidaten repräsentiert:
- Einen Schlauch (inner tube) als Komponente
- Eine Wartungsprozedur
Alle Kandidaten sind entweder Reifen, komplette Räder oder spezifische Rad-Modelle. Es fehlt die funktionale Äquivalenz komplett."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA0-1-0-215,Tire - Fill with air,,,0.95,llm_rejected,"Das Quell-Konzept 'Tire - Fill with air' ist eine PROZEDUR/AUFGABE (Reifen mit Luft befüllen), während alle Kandidaten PHYSISCHE KOMPONENTEN sind. Analyse: KANDIDAT 0 (Tire) - ist die physische Komponente selbst, nicht die Befüllungsaktivität. KANDIDAT 1 (Wheel) - übergeordnetes System, enthält den Reifen. KANDIDAT 2 (Rim) - Teil des Rades, auf dem der Reifen montiert ist. KANDIDAT 3 (Spokes) - Speichen, völlig andere Komponente. KANDIDAT 4 (CUBE RA 1.9 Aero Disc) - spezifisches Rad-Produkt. Der Quellkontext beschreibt eindeutig eine Wartungsprozedur ('Ensure bicycle is on repair stand', 'Attach outlet valve', 'Operate foot pump'), nicht eine Komponente. Dies ist ein kategorialer Mismatch: Prozedur vs. Komponente. Keine funktionale Äquivalenz möglich."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA0-1-0-362,Tire - Check pressure,,,0.95,llm_rejected,"ANALYSE: Das Quell-Konzept 'Tire - Check pressure' ist eine WARTUNGSAKTIVITÄT/PROZEDUR zum Überprüfen des Reifendrucks, NICHT die physische Komponente 'Reifen' selbst. KANDIDAT 0 ('Tire') repräsentiert die physische Komponente - ein pneumatischer Reifen als Teil des Fahrrads. Dies ist KEINE funktionale Äquivalenz: Eine Prüfprozedur ≠ die zu prüfende Komponente. KANDIDAT 1 ('Wheel') ist das gesamte Rad-System (Reifen + Luftkammer), hierarchisch übergeordnet und ebenfalls eine Komponente, keine Prozedur. KANDIDAT 2 ('Rim') ist die Felge, an der der Reifen befestigt wird - eine Unterkomponente, keine Prozedur. KANDIDATEN 3+4 sind spezifische Bontrager-Radmodelle - konkrete Produktinstanzen, keine Prozeduren. KERNPROBLEM: Alle Kandidaten sind physische KOMPONENTEN (Teile des Fahrrads), während die Quelle eine WARTUNGSPROZEDUR ist. Dies ist ein fundamentaler kategorialer Unterschied. Die Ziel-Ontologie scheint keine Prozedur-/Aktivitäts-Konzepte zu enthalten, nur Komponenten. Ein Match würde eine semantische Kategorienvermischung bedeuten (Prozess vs. Objekt). ENTSCHEIDUNG: NULL - keine funktionale Äquivalenz vorhanden."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA0-1-0-400,Front wheel - Fault reports and isolation procedures,,,0.05,llm_rejected,"KEINE funktionale Äquivalenz gefunden. ANALYSE: Das Quell-Konzept 'Front wheel - Fault reports and isolation procedures' ist ein PROZESS/VERFAHREN (Fehlerberichte und Isolationsverfahren) für das vordere Rad, NICHT das physische Rad selbst. KANDIDAT 0 ('Wheel') ist die physische Komponente, aber repräsentiert nicht das Diagnose-/Troubleshooting-Verfahren. KANDIDATEN 1-4 sind spezifische Rad-PRODUKTE (DT Swiss, CUBE, Bontrager Modelle), also noch weiter entfernt vom Quell-Konzept. Das Quell-Konzept gehört zur Kategorie 'Wartungsdokumentation/Prozeduren', während alle Kandidaten physische Komponenten/Produkte sind. Dies ist ein kategorialer Mismatch: Prozess vs. Objekt. Zusätzlich: 'Front wheel' (vorne) vs. generisches 'Wheel' wäre bereits ein hierarchischer Unterschied. Confidence für NULL: 0.95 - sehr sicher, dass keiner passt."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA0-1-0-921,Inner tube - Remove and install a new item,http://purl.org/ontology/bikeo#Tire,Tire,0.98,llm_reranking,"Schritt-für-Schritt Analyse:

1. QUELL-KONZEPT: 'Tire - Remove and install a new item' beschreibt eine Wartungsprozedur für einen Reifen (Tire). Der Kontext zeigt klar: 'remove the old tire from the wheel', 'attach the new [tire] to the wheel', 'Inflate the tire'. Das zentrale Objekt ist der REIFEN selbst.

2. KANDIDAT 0 (Tire): PERFEKTER MATCH
   - Label: 'Tire' - exakte funktionale Äquivalenz
   - Definition: 'a tire that fits on the wheel of a bicycle' - beschreibt genau das gleiche physische Objekt
   - Hierarchie: CommonPart > Tire - korrekte Ebene (Komponente)
   - Die Prozedur im Quell-Konzept bezieht sich auf genau dieses Objekt

3. KANDIDAT 1 (Rim): KEIN MATCH
   - Rim ist die Felge, NICHT der Reifen
   - 'part of a wheel to which the tire is attached' - der Reifen wird AN der Felge befestigt
   - Unterschiedliche Komponenten, keine funktionale Äquivalenz

4. KANDIDAT 2 (Wheel): KEIN MATCH
   - Wheel ist das GESAMTE Rad ('set of pieces, like the tire and the air chamber')
   - Hierarchisch übergeordnet: enthält den Reifen als Teil
   - Parent-Child Beziehung, keine Äquivalenz

5. KANDIDAT 3 (Hub): KEIN MATCH
   - Hub ist die Nabe ('core of a wheel')
   - Völlig andere Komponente, keine Beziehung zum Reifen
   - Geschwister-Komponente auf gleicher Ebene, aber unterschiedliche Entität

6. KANDIDAT 4 (Spokes): KEIN MATCH
   - Spokes sind Speichen ('connects wheel rim to hub')
   - Völlig andere Komponente, keine Beziehung zum Reifen
   - Geschwister-Komponente, unterschiedliche Entität

FAZIT: Kandidat 0 (Tire) ist der einzige mit funktionaler Äquivalenz. Die Quell-Prozedur beschreibt explizit das Entfernen und Installieren eines Reifens, und Kandidat 0 repräsentiert exakt dieses Objekt."
